;CNT;CNTSTUID;DS269Q01C;DS269Q03C;CS269Q04S;CS408Q01S;DS408Q03C;CS408Q04S;CS408Q05S;CS466Q01S;CS466Q05S;CS466Q07S;DS519Q01C;CS519Q02S;DS519Q03C;CS521Q02S;CS521Q06S;CS527Q01S;CS527Q03S;CS527Q04S
1103;Canada;12410214.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0
1104;Canada;12403229.0;0.0;-1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1105;Canada;12406989.0;1.0;-1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
1106;Canada;12421548.0;0.0;0.0;0.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
1107;Canada;12413901.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1108;Canada;12419770.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
1109;Canada;12407371.0;-1.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
1110;Canada;12427995.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0
1111;Canada;12403215.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;-1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
1112;Canada;12428865.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
1113;Canada;12408638.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1114;Canada;12426875.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-1.0
1115;Canada;12409926.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;1.0
1116;Canada;12413478.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;1.0;1.0
1117;Canada;12418809.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
1118;Canada;12418007.0;-1.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;-1.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
1119;Colombia;17006692.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
1120;Colombia;17006832.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0
1121;Colombia;17013259.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0
1122;Colombia;17004816.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
1123;Colombia;17009170.0;-1.0;-1.0;1.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;1.0;1.0
1124;Colombia;17011617.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;-1.0;0.0
1125;Colombia;17002182.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1126;Colombia;17002792.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;1.0;1.0;0.0;0.0;0.0
1127;Colombia;17011671.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0
1128;Colombia;17006617.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;1.0;-1.0;-1.0
1129;Colombia;17007330.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0
1130;Colombia;17006721.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
1131;Colombia;17001714.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0
1132;Colombia;17007610.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0;1.0;0.0;1.0;-1.0;0.0;0.0;-1.0;1.0;0.0
1133;Colombia;17002178.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1134;Colombia;17009700.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1135;Colombia;17002866.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1136;Colombia;17002697.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0
1137;Colombia;17009275.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
1138;Colombia;17006841.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;-1.0;0.0
1139;Colombia;17008815.0;-1.0;-1.0;0.0;1.0;-1.0;0.0;1.0;1.0;1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;0.0;1.0;1.0
1140;Colombia;17011945.0;-1.0;-1.0;0.0;1.0;-1.0;1.0;1.0;1.0;1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;0.0;1.0;1.0
1141;Colombia;17003757.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;1.0
1142;Colombia;17003212.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1143;Colombia;17001130.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0
1144;Colombia;17011684.0;-1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;-1.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1145;Colombia;17008801.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1146;Colombia;17007373.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0
1147;Colombia;17003059.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;-1.0
1148;Colombia;17004125.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0
1149;Colombia;17008111.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0
1150;Colombia;17011542.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
1151;Colombia;17009775.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
1152;Colombia;17000531.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
1153;Colombia;17001236.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1154;Colombia;17008437.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0
1155;Colombia;17007171.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
1156;Colombia;17009929.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
1157;Colombia;17003675.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
1158;Colombia;17006299.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1159;Colombia;17012406.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;1.0
1160;Colombia;17013318.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0
1161;Colombia;17004123.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
1162;Colombia;17010634.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1163;Colombia;17012368.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
1164;Colombia;17007932.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1165;Colombia;17003187.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0
1166;Colombia;17000211.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
1167;Colombia;17008690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0
1168;Colombia;17004447.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1169;Colombia;17001501.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0
1170;Colombia;17004538.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
1171;Colombia;17000083.0;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0
1172;Colombia;17010458.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
1173;Colombia;17002888.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0
1174;Colombia;17007907.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0
1175;Colombia;17003821.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;1.0
1176;Colombia;17002709.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0
1177;Colombia;17005411.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;-1.0;0.0;0.0;-1.0
1178;Colombia;17011264.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0
1179;Colombia;17010619.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0
1180;Colombia;17012234.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
1181;Colombia;17013346.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0
1182;Colombia;17007141.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
1183;Colombia;17002208.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1184;Colombia;17011880.0;-1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1185;Colombia;17000256.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
1186;Colombia;17000870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
1187;Colombia;17012759.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
1188;Colombia;17004681.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
1189;Colombia;17000781.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
1190;Colombia;17001682.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1191;Colombia;17003138.0;0.0;0.0;0.0;0.0;-1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1192;Colombia;17002397.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0
1193;Colombia;17003741.0;0.0;0.0;1.0;1.0;-1.0;0.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1194;Colombia;17001262.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;1.0
1195;Colombia;17001166.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0
1196;Colombia;17011842.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
1197;Colombia;17013418.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0
1198;Colombia;17003180.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0
1199;Colombia;17006053.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
1200;Colombia;17011565.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1201;Colombia;17008723.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1202;Colombia;17002476.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
1203;Colombia;17003640.0;1.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
1204;Colombia;17001014.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
1205;Colombia;17011096.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1206;Colombia;17005758.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;1.0
1207;Colombia;17006138.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1208;Colombia;17010732.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
1209;Colombia;17006228.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1210;Colombia;17008317.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
1211;Colombia;17006847.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1212;Colombia;17007983.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;1.0
1213;Colombia;17000081.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
1214;Colombia;17009808.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0
1215;Colombia;17006337.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;-1.0;-1.0;-1.0
1216;Colombia;17004202.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0
1217;Colombia;17005083.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;-1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0
1218;Colombia;17002411.0;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;-1.0;1.0;1.0;0.0;0.0;0.0
1219;Colombia;17005895.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
1220;Colombia;17009679.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0
1221;Colombia;17007120.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
1222;Colombia;17000021.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;-1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1223;Colombia;17004773.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
1224;Colombia;17004184.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
1225;Colombia;17011476.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1226;Colombia;17011949.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1227;Colombia;17007947.0;-1.0;-1.0;1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
1228;Colombia;17008628.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0
1229;Colombia;17011475.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;1.0;0.0
1230;Colombia;17003888.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
1231;Colombia;17004910.0;-1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
1232;Colombia;17005631.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
1233;Colombia;17011100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1234;Colombia;17009144.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1235;Colombia;17005989.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
1236;Colombia;17002638.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1237;Colombia;17009773.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
1238;Colombia;17010990.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1239;Colombia;17011020.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0
1240;Colombia;17004792.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;1.0;1.0
1241;Colombia;17012812.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0
1242;Colombia;17011062.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
1243;Colombia;17000174.0;-1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1244;Colombia;17009875.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1245;Colombia;17000101.0;0.0;0.0;-1.0;0.0;-1.0;1.0;0.0;1.0;1.0;0.0;-1.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
1246;Colombia;17004490.0;0.0;0.0;1.0;1.0;-1.0;0.0;0.0;1.0;0.0;-1.0;-1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
1247;Colombia;17008947.0;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;-1.0;1.0;-1.0;1.0;0.0;0.0;1.0;1.0
1248;Colombia;17005396.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
1249;Colombia;17006636.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;-1.0;0.0;-1.0;0.0;-1.0;0.0;1.0;0.0
1250;Colombia;17010710.0;-1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1251;Colombia;17002557.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0
1252;Colombia;17012298.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
1253;Colombia;17010682.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;1.0
1254;Colombia;17012855.0;0.0;-1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1255;Colombia;17003683.0;0.0;-1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;-1.0;1.0;1.0;0.0;1.0;0.0
1256;Colombia;17011899.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
1257;Colombia;17005694.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0
1258;Colombia;17004548.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0
1259;Colombia;17010236.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
